Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Year,Month,Day,Month_Name,Year_Month,Transaction_Type,Abs_Price,Refund_Amount,Sales_Amount
T81831,2022-07-22,C4323,Smartphone,958.0,-268.5319232715723,Credit card,failed,2022,7,22,July,2022-07,Refund/Reversal,268.5319232715723,268.5319232715723,0.0
T81832,2020-04-30,C2357,Laptop,9.0,503.00254832746486,Creditcard,failed,2020,4,30,April,2020-04,Sale,503.00254832746486,0.0,503.00254832746486
T81841,2021-05-14,C486,Tablet,550.0,-402.7337437194893,Cash,completed,2021,5,14,May,2021-05,Refund/Reversal,402.7337437194893,402.7337437194893,0.0
T81843,2022-10-24,C2780,Coffee Machine,1.0,-460.4140628010188,Paypal,failed,2022,10,24,October,2022-10,Refund/Reversal,460.4140628010188,460.4140628010188,0.0
T81844,2020-05-24,C097,Laptop,5.0,197.56777908270985,Credit card,pending,2020,5,24,May,2020-05,Sale,197.56777908270985,0.0,197.56777908270985
T81849,2020-10-17,C3609,Laptop,4.0,99.73,Pay pal,pending,2020,10,17,October,2020-10,Sale,99.73,0.0,99.73
T41215,2024-10-30,C4617,Laptop,1.0,55.11468426258179,Creditcard,completed,2024,10,30,October,2024-10,Sale,55.11468426258179,0.0,55.11468426258179
T81862,2024-12-29,C1987,Coffee Machine,9.0,-287.72135274727134,Credit card,completed,2024,12,29,December,2024-12,Refund/Reversal,287.72135274727134,287.72135274727134,0.0
T81863,2022-02-02,C2546,Laptop,7.0,956.9042428044472,Credit card,completed,2022,2,2,February,2022-02,Sale,956.9042428044472,0.0,956.9042428044472
T81866,2024-05-06,C2986,Smartphone,9.0,507.9589744248431,Paypal,completed,2024,5,6,May,2024-05,Sale,507.9589744248431,0.0,507.9589744248431
T81867,2023-09-04,C4345,Headphones,6.0,833.2140074897308,Credit card,completed,2023,9,4,September,2023-09,Sale,833.2140074897308,0.0,833.2140074897308
T81870,2020-11-24,C2961,Laptop,1.0,687.200685570298,Pay pal,pending,2020,11,24,November,2020-11,Sale,687.200685570298,0.0,687.200685570298
T81871,2022-12-21,C155,Smartphone,2.0,220.8115973339848,Credit card,completed,2022,12,21,December,2022-12,Sale,220.8115973339848,0.0,220.8115973339848
T81877,2024-07-31,C3824,Smartphone,427.0,-803.9852614946628,Cash,completed,2024,7,31,July,2024-07,Refund/Reversal,803.9852614946628,803.9852614946628,0.0
T81883,2020-01-22,C3712,Coffee Machine,4.0,995.1460453439144,Credit card,completed,2020,1,22,January,2020-01,Sale,995.1460453439144,0.0,995.1460453439144
T81885,2023-01-10,C2527,Laptop,7.0,82.39472611967167,Pay pal,completed,2023,1,10,January,2023-01,Sale,82.39472611967167,0.0,82.39472611967167
T81891,2023-08-22,C4940,Coffee Machine,103.0,666.2167508371323,Pay pal,completed,2023,8,22,August,2023-08,Sale,666.2167508371323,0.0,666.2167508371323
T81905,2024-03-24,C4057,Coffee Machine,422.0,-801.2934874762946,Pay pal,completed,2024,3,24,March,2024-03,Refund/Reversal,801.2934874762946,801.2934874762946,0.0
T81906,2022-03-20,C3309,Coffee Machine,4.0,-684.8414974390653,Paypal,completed,2022,3,20,March,2022-03,Refund/Reversal,684.8414974390653,684.8414974390653,0.0
T81914,2022-05-01,C620,Headphones,7.0,-961.78,Paypal,completed,2022,5,1,May,2022-05,Refund/Reversal,961.78,961.78,0.0
T81925,2022-03-31,C4504,Smartphone,4.0,-820.8976399641792,Credit card,completed,2022,3,31,March,2022-03,Refund/Reversal,820.8976399641792,820.8976399641792,0.0
T81930,2020-02-12,C2033,Tablet,352.0,851.5391312853269,Cash,completed,2020,2,12,February,2020-02,Sale,851.5391312853269,0.0,851.5391312853269
T81932,2020-06-02,C2516,Headphones,1.0,-537.3460036620377,Pay pal,completed,2020,6,2,June,2020-06,Refund/Reversal,537.3460036620377,537.3460036620377,0.0
T81942,2020-03-01,C620,Coffee Machine,2.0,-311.8754200727168,Credit card,failed,2020,3,1,March,2020-03,Refund/Reversal,311.8754200727168,311.8754200727168,0.0
T81944,2023-02-23,C511,Coffee Machine,360.0,-327.45,Paypal,pending,2023,2,23,February,2023-02,Refund/Reversal,327.45,327.45,0.0
T81959,2021-01-07,C1395,Tablet,9.0,615.3395912141286,Credit card,failed,2021,1,7,January,2021-01,Sale,615.3395912141286,0.0,615.3395912141286
T81962,2021-09-13,C158,Coffee Machine,542.0,-823.3760345819288,Paypal,completed,2021,9,13,September,2021-09,Refund/Reversal,823.3760345819288,823.3760345819288,0.0
T81964,2021-08-05,C2732,Coffee Machine,7.0,669.9656929625814,Credit card,completed,2021,8,5,August,2021-08,Sale,669.9656929625814,0.0,669.9656929625814
T81968,2024-10-25,C1765,Coffee Machine,6.0,564.0568792642225,Paypal,completed,2024,10,25,October,2024-10,Sale,564.0568792642225,0.0,564.0568792642225
T81973,2023-09-10,C311,Tablet,723.0,792.32942398283,Credit card,pending,2023,9,10,September,2023-09,Sale,792.32942398283,0.0,792.32942398283
T81977,2021-12-05,C4558,Smartphone,5.0,-669.6798934520698,Credit card,completed,2021,12,5,December,2021-12,Refund/Reversal,669.6798934520698,669.6798934520698,0.0
T81985,2020-02-08,C272,Tablet,8.0,-676.5236980342153,Pay pal,failed,2020,2,8,February,2020-02,Refund/Reversal,676.5236980342153,676.5236980342153,0.0
T81989,2022-09-28,C1769,Laptop,601.0,963.19180902963,Credit card,completed,2022,9,28,September,2022-09,Sale,963.19180902963,0.0,963.19180902963
T81995,2020-01-12,C2012,Coffee Machine,8.0,582.9490280204226,Cash,pending,2020,1,12,January,2020-01,Sale,582.9490280204226,0.0,582.9490280204226
T82009,2022-05-11,C2125,Headphones,520.0,-116.64984971596688,Credit card,completed,2022,5,11,May,2022-05,Refund/Reversal,116.64984971596688,116.64984971596688,0.0
T82015,2022-06-13,C1119,Tablet,727.0,801.2079250659558,Paypal,completed,2022,6,13,June,2022-06,Sale,801.2079250659558,0.0,801.2079250659558
T82016,2020-03-10,C951,Smartphone,1.0,998.7156432728716,Paypal,failed,2020,3,10,March,2020-03,Sale,998.7156432728716,0.0,998.7156432728716
T82033,2024-06-08,C4561,Smartphone,3.0,-631.722905072296,Creditcard,pending,2024,6,8,June,2024-06,Refund/Reversal,631.722905072296,631.722905072296,0.0
T82035,2020-03-27,C4939,Smartphone,5.0,616.056228319632,Credit card,completed,2020,3,27,March,2020-03,Sale,616.056228319632,0.0,616.056228319632
T82046,2023-01-09,C3701,Tablet,182.0,814.1081040869051,Pay pal,completed,2023,1,9,January,2023-01,Sale,814.1081040869051,0.0,814.1081040869051
T82052,2021-12-18,C1671,Headphones,9.0,-452.3210846173759,Creditcard,completed,2021,12,18,December,2021-12,Refund/Reversal,452.3210846173759,452.3210846173759,0.0
T82057,2021-07-14,C593,Headphones,972.0,-533.8784433556125,Paypal,failed,2021,7,14,July,2021-07,Refund/Reversal,533.8784433556125,533.8784433556125,0.0
T82064,2021-01-03,C707,Smartphone,860.0,-77.75169625073465,Paypal,completed,2021,1,3,January,2021-01,Refund/Reversal,77.75169625073465,77.75169625073465,0.0
T82068,2024-07-14,C3666,Coffee Machine,531.0,745.28,Paypal,completed,2024,7,14,July,2024-07,Sale,745.28,0.0,745.28
T82071,2022-03-06,C1577,Tablet,1.0,-286.35577985344185,Paypal,failed,2022,3,6,March,2022-03,Refund/Reversal,286.35577985344185,286.35577985344185,0.0
T97271,2022-06-26,C2591,Headphones,6.0,949.5650273767458,Cash,pending,2022,6,26,June,2022-06,Sale,949.5650273767458,0.0,949.5650273767458
T82079,2025-01-26,C850,Smartphone,2.0,-384.80091247808514,Credit card,failed,2025,1,26,January,2025-01,Refund/Reversal,384.80091247808514,384.80091247808514,0.0
T82080,2024-03-17,C1467,Headphones,1.0,363.84686201849706,Paypal,completed,2024,3,17,March,2024-03,Sale,363.84686201849706,0.0,363.84686201849706
T82081,2024-06-30,C1120,Tablet,780.0,872.4957609794973,Paypal,failed,2024,6,30,June,2024-06,Sale,872.4957609794973,0.0,872.4957609794973
T82090,2021-04-16,C428,Smartphone,5.0,843.9165795038755,Credit card,completed,2021,4,16,April,2021-04,Sale,843.9165795038755,0.0,843.9165795038755
T82091,2020-11-16,C1596,Smartphone,8.0,-796.707907148579,Creditcard,failed,2020,11,16,November,2020-11,Refund/Reversal,796.707907148579,796.707907148579,0.0
T82092,2021-04-28,C490,Headphones,7.0,876.4527352680972,Creditcard,pending,2021,4,28,April,2021-04,Sale,876.4527352680972,0.0,876.4527352680972
T82095,2023-11-23,C4899,Tablet,7.0,870.3203499059833,Credit card,completed,2023,11,23,November,2023-11,Sale,870.3203499059833,0.0,870.3203499059833
T82098,2021-04-06,C4260,Headphones,4.0,483.35758838543313,Pay pal,completed,2021,4,6,April,2021-04,Sale,483.35758838543313,0.0,483.35758838543313
T82099,2020-06-29,C1745,Tablet,2.0,-509.0568889584547,Credit card,failed,2020,6,29,June,2020-06,Refund/Reversal,509.0568889584547,509.0568889584547,0.0
T82104,2024-05-13,C3127,Tablet,807.0,-266.75924852585445,Credit card,completed,2024,5,13,May,2024-05,Refund/Reversal,266.75924852585445,266.75924852585445,0.0
T82110,2024-10-25,C762,Coffee Machine,3.0,57.41930254844678,Paypal,failed,2024,10,25,October,2024-10,Sale,57.41930254844678,0.0,57.41930254844678
T82111,2022-07-09,C2072,Headphones,1.0,-647.44,Cash,failed,2022,7,9,July,2022-07,Refund/Reversal,647.44,647.44,0.0
T82113,2020-07-28,C2711,Laptop,1.0,379.2616170052122,Creditcard,pending,2020,7,28,July,2020-07,Sale,379.2616170052122,0.0,379.2616170052122
T82114,2022-03-17,C1725,Laptop,9.0,-430.895755262635,Credit card,completed,2022,3,17,March,2022-03,Refund/Reversal,430.895755262635,430.895755262635,0.0
T82118,2020-04-04,C501,Headphones,3.0,660.2645301286311,Pay pal,completed,2020,4,4,April,2020-04,Sale,660.2645301286311,0.0,660.2645301286311
T82120,2021-04-02,C2628,Tablet,5.0,927.2912209949626,Paypal,pending,2021,4,2,April,2021-04,Sale,927.2912209949626,0.0,927.2912209949626
T82122,2022-02-09,C3552,Smartphone,9.0,-382.4266729738149,Paypal,completed,2022,2,9,February,2022-02,Refund/Reversal,382.4266729738149,382.4266729738149,0.0
T82131,2022-02-08,C1594,Tablet,7.0,-305.3720854142208,Cash,completed,2022,2,8,February,2022-02,Refund/Reversal,305.3720854142208,305.3720854142208,0.0
T19752,2022-08-31,C1438,Laptop,4.0,-447.7531320103813,Credit card,pending,2022,8,31,August,2022-08,Refund/Reversal,447.7531320103813,447.7531320103813,0.0
T82161,2023-01-17,C1256,Coffee Machine,293.0,608.8974957171758,Paypal,completed,2023,1,17,January,2023-01,Sale,608.8974957171758,0.0,608.8974957171758
T82165,2024-01-06,C3259,Coffee Machine,7.0,-883.37,Credit card,completed,2024,1,6,January,2024-01,Refund/Reversal,883.37,883.37,0.0
T82166,2020-04-18,C650,Headphones,1.0,-93.39880868900092,Pay pal,completed,2020,4,18,April,2020-04,Refund/Reversal,93.39880868900092,93.39880868900092,0.0
T82173,2022-08-05,C440,Tablet,6.0,-969.84,Paypal,completed,2022,8,5,August,2022-08,Refund/Reversal,969.84,969.84,0.0
T82174,2021-10-31,C2318,Laptop,862.0,-503.3696569472,Credit card,completed,2021,10,31,October,2021-10,Refund/Reversal,503.3696569472,503.3696569472,0.0
T82178,2022-06-03,C2813,Headphones,508.0,433.59108107134114,Pay pal,completed,2022,6,3,June,2022-06,Sale,433.59108107134114,0.0,433.59108107134114
T82181,2022-04-23,C3729,Coffee Machine,911.0,947.5246481091008,Creditcard,completed,2022,4,23,April,2022-04,Sale,947.5246481091008,0.0,947.5246481091008
T82184,2022-12-09,C891,Tablet,9.0,-791.8,Credit card,failed,2022,12,9,December,2022-12,Refund/Reversal,791.8,791.8,0.0
T82196,2022-07-22,C4198,Tablet,1.0,292.822796343283,Credit card,completed,2022,7,22,July,2022-07,Sale,292.822796343283,0.0,292.822796343283
T82206,2024-05-17,C4183,Tablet,3.0,-470.1960425207029,Paypal,completed,2024,5,17,May,2024-05,Refund/Reversal,470.1960425207029,470.1960425207029,0.0
T82217,2022-01-05,C2086,Smartphone,7.0,710.1491557508702,Cash,failed,2022,1,5,January,2022-01,Sale,710.1491557508702,0.0,710.1491557508702
T82238,2020-10-31,C390,Smartphone,7.0,-186.09,Credit card,failed,2020,10,31,October,2020-10,Refund/Reversal,186.09,186.09,0.0
T82243,2023-01-27,C4121,Smartphone,3.0,-637.3564324803889,Paypal,completed,2023,1,27,January,2023-01,Refund/Reversal,637.3564324803889,637.3564324803889,0.0
T82253,2022-03-10,C3155,Headphones,569.0,869.6370756568583,Paypal,pending,2022,3,10,March,2022-03,Sale,869.6370756568583,0.0,869.6370756568583
T82262,2020-08-27,C3880,Headphones,1.0,114.78587111355178,Paypal,failed,2020,8,27,August,2020-08,Sale,114.78587111355178,0.0,114.78587111355178
T82274,2022-09-26,C4257,Laptop,958.0,59.80541797951945,Paypal,failed,2022,9,26,September,2022-09,Sale,59.80541797951945,0.0,59.80541797951945
T82283,2023-07-28,C3969,Smartphone,4.0,-884.2949003430931,Pay pal,completed,2023,7,28,July,2023-07,Refund/Reversal,884.2949003430931,884.2949003430931,0.0
T82300,2023-11-03,C2382,Smartphone,847.0,-124.07,Pay pal,completed,2023,11,3,November,2023-11,Refund/Reversal,124.07,124.07,0.0
T82319,2021-05-11,C1535,Tablet,3.0,-727.310117776095,Credit card,completed,2021,5,11,May,2021-05,Refund/Reversal,727.310117776095,727.310117776095,0.0
T82327,2020-01-07,C3719,Smartphone,297.0,462.76739181908766,Credit card,pending,2020,1,7,January,2020-01,Sale,462.76739181908766,0.0,462.76739181908766
T82332,2020-12-10,C4264,Headphones,631.0,653.05,Credit card,completed,2020,12,10,December,2020-12,Sale,653.05,0.0,653.05
T82335,2020-09-02,C2074,Laptop,8.0,629.5481621534163,Paypal,completed,2020,9,2,September,2020-09,Sale,629.5481621534163,0.0,629.5481621534163
T82336,2021-01-23,C2751,Coffee Machine,10.0,-95.26124996210764,Credit card,completed,2021,1,23,January,2021-01,Refund/Reversal,95.26124996210764,95.26124996210764,0.0
T82343,2021-12-12,C3322,Laptop,7.0,-159.91343145052338,Cash,completed,2021,12,12,December,2021-12,Refund/Reversal,159.91343145052338,159.91343145052338,0.0
T82357,2023-11-04,C2436,Tablet,2.0,-462.31915308997,Credit card,completed,2023,11,4,November,2023-11,Refund/Reversal,462.31915308997,462.31915308997,0.0
T82361,2020-09-21,C2366,Tablet,5.0,-420.83,Paypal,pending,2020,9,21,September,2020-09,Refund/Reversal,420.83,420.83,0.0
T82363,2020-12-12,C2698,Headphones,327.0,951.1418769784444,Paypal,completed,2020,12,12,December,2020-12,Sale,951.1418769784444,0.0,951.1418769784444
T82378,2020-11-08,C4634,Smartphone,592.0,-286.6980457545872,Credit card,completed,2020,11,8,November,2020-11,Refund/Reversal,286.6980457545872,286.6980457545872,0.0
T82387,2024-11-27,C1907,Smartphone,10.0,256.52143983879097,Credit card,completed,2024,11,27,November,2024-11,Sale,256.52143983879097,0.0,256.52143983879097
T82390,2022-03-13,C1163,Headphones,962.0,-539.9215215355205,Credit card,completed,2022,3,13,March,2022-03,Refund/Reversal,539.9215215355205,539.9215215355205,0.0
T82407,2023-12-15,C1122,Smartphone,6.0,-875.9628415774262,Creditcard,completed,2023,12,15,December,2023-12,Refund/Reversal,875.9628415774262,875.9628415774262,0.0
T82408,2023-08-27,C1986,Tablet,727.0,508.78930165843815,Cash,completed,2023,8,27,August,2023-08,Sale,508.78930165843815,0.0,508.78930165843815
T82424,2023-08-16,C4606,Laptop,6.0,-878.0,Credit card,pending,2023,8,16,August,2023-08,Refund/Reversal,878.0,878.0,0.0
T82428,2023-10-23,C3303,Tablet,9.0,978.3352012539088,Credit card,completed,2023,10,23,October,2023-10,Sale,978.3352012539088,0.0,978.3352012539088
T82429,2021-08-02,C1358,Coffee Machine,826.0,765.3433354479276,Credit card,pending,2021,8,2,August,2021-08,Sale,765.3433354479276,0.0,765.3433354479276
T82436,2022-12-29,C2410,Tablet,6.0,-660.0979627856159,Paypal,completed,2022,12,29,December,2022-12,Refund/Reversal,660.0979627856159,660.0979627856159,0.0
T82441,2024-06-19,C1309,Smartphone,4.0,-801.2306276402933,Creditcard,pending,2024,6,19,June,2024-06,Refund/Reversal,801.2306276402933,801.2306276402933,0.0
T82448,2023-07-02,C291,Laptop,7.0,-909.2312209562584,Creditcard,completed,2023,7,2,July,2023-07,Refund/Reversal,909.2312209562584,909.2312209562584,0.0
T82458,2022-11-29,C008,Headphones,788.0,-854.840527816272,Credit card,completed,2022,11,29,November,2022-11,Refund/Reversal,854.840527816272,854.840527816272,0.0
T82469,2024-05-29,C1073,Tablet,3.0,-364.09285878760727,Pay pal,completed,2024,5,29,May,2024-05,Refund/Reversal,364.09285878760727,364.09285878760727,0.0
T82473,2020-02-14,C4504,Smartphone,679.0,909.5172914597416,Pay pal,completed,2020,2,14,February,2020-02,Sale,909.5172914597416,0.0,909.5172914597416
T82479,2024-06-17,C3527,Laptop,192.0,-128.28917106570486,Creditcard,completed,2024,6,17,June,2024-06,Refund/Reversal,128.28917106570486,128.28917106570486,0.0
T82482,2024-04-03,C3181,Smartphone,143.0,-846.8701098288427,Pay pal,completed,2024,4,3,April,2024-04,Refund/Reversal,846.8701098288427,846.8701098288427,0.0
T82483,2023-11-24,C3417,Laptop,427.0,640.6214238593233,Pay pal,completed,2023,11,24,November,2023-11,Sale,640.6214238593233,0.0,640.6214238593233
T82488,2021-10-13,C180,Smartphone,2.0,841.9526709186943,Paypal,pending,2021,10,13,October,2021-10,Sale,841.9526709186943,0.0,841.9526709186943
T82504,2021-05-23,C2641,Smartphone,178.0,-972.5,Credit card,completed,2021,5,23,May,2021-05,Refund/Reversal,972.5,972.5,0.0
T82511,2020-02-23,C1239,Tablet,5.0,391.2940277073154,Credit card,completed,2020,2,23,February,2020-02,Sale,391.2940277073154,0.0,391.2940277073154
T82513,2024-02-19,C3382,Tablet,4.0,-754.8195450317212,Credit card,failed,2024,2,19,February,2024-02,Refund/Reversal,754.8195450317212,754.8195450317212,0.0
T82514,2024-07-09,C077,Tablet,865.0,-713.4088908275696,Paypal,completed,2024,7,9,July,2024-07,Refund/Reversal,713.4088908275696,713.4088908275696,0.0
T82519,2022-07-29,C2981,Tablet,525.0,708.5876520550797,Paypal,completed,2022,7,29,July,2022-07,Sale,708.5876520550797,0.0,708.5876520550797
T82524,2022-08-24,C2453,Coffee Machine,7.0,530.5,Creditcard,pending,2022,8,24,August,2022-08,Sale,530.5,0.0,530.5
T82527,2024-03-20,C2639,Coffee Machine,184.0,-369.93,Pay pal,completed,2024,3,20,March,2024-03,Refund/Reversal,369.93,369.93,0.0
T82531,2021-04-30,C990,Headphones,928.0,-124.25699067786718,Paypal,completed,2021,4,30,April,2021-04,Refund/Reversal,124.25699067786718,124.25699067786718,0.0
T82543,2023-02-17,C2845,Smartphone,7.0,-870.8854545050431,Pay pal,completed,2023,2,17,February,2023-02,Refund/Reversal,870.8854545050431,870.8854545050431,0.0
T82547,2022-08-10,C2447,Smartphone,9.0,-601.8001882787257,Cash,completed,2022,8,10,August,2022-08,Refund/Reversal,601.8001882787257,601.8001882787257,0.0
T82556,2022-11-08,C4474,Coffee Machine,618.0,314.1869803472019,Paypal,pending,2022,11,8,November,2022-11,Sale,314.1869803472019,0.0,314.1869803472019
T82564,2020-02-04,C3619,Tablet,8.0,-841.9674029257243,Creditcard,pending,2020,2,4,February,2020-02,Refund/Reversal,841.9674029257243,841.9674029257243,0.0
T82568,2023-07-05,C2582,Laptop,5.0,-232.11520554873917,Cash,completed,2023,7,5,July,2023-07,Refund/Reversal,232.11520554873917,232.11520554873917,0.0
T82569,2023-05-14,C072,Laptop,232.0,-151.73,Pay pal,completed,2023,5,14,May,2023-05,Refund/Reversal,151.73,151.73,0.0
T82571,2023-06-13,C2500,Laptop,423.0,-955.0757939302104,Paypal,failed,2023,6,13,June,2023-06,Refund/Reversal,955.0757939302104,955.0757939302104,0.0
T82580,2020-12-12,C2157,Headphones,140.0,866.1178016662836,Credit card,completed,2020,12,12,December,2020-12,Sale,866.1178016662836,0.0,866.1178016662836
T82582,2022-05-11,C2692,Headphones,8.0,874.9022359887189,Paypal,completed,2022,5,11,May,2022-05,Sale,874.9022359887189,0.0,874.9022359887189
T82589,2020-08-05,C3044,Smartphone,8.0,-832.6947719039133,Cash,completed,2020,8,5,August,2020-08,Refund/Reversal,832.6947719039133,832.6947719039133,0.0
T82590,2021-08-10,C3664,Headphones,5.0,-121.02956475506188,Pay pal,pending,2021,8,10,August,2021-08,Refund/Reversal,121.02956475506188,121.02956475506188,0.0
T82592,2024-09-22,C4245,Laptop,1.0,247.26844436215669,Creditcard,pending,2024,9,22,September,2024-09,Sale,247.26844436215669,0.0,247.26844436215669
T93994,2021-08-02,C3677,Coffee Machine,4.0,691.7107951237633,Paypal,completed,2021,8,2,August,2021-08,Sale,691.7107951237633,0.0,691.7107951237633
T82606,2021-06-16,C1959,Headphones,5.0,-386.5129042197125,Paypal,completed,2021,6,16,June,2021-06,Refund/Reversal,386.5129042197125,386.5129042197125,0.0
